Entry	Gene names  (primary )	Cross-reference (FlyBase)
P07713	dpp	FBgn0000490;
Q24307	Diap2	FBgn0015247;
P20009	Dll	FBgn0000157;
M9NEY8	Tet	FBgn0263392;
Q9VIF5	del	FBgn0086251;
Q9VX98	DENR	FBgn0030802;
P07548	Dfd	FBgn0000439;
Q09103	rdgA	FBgn0261549;
Q9VXJ0	Mfe2	FBgn0030731;
Q9W0S9	DIP2	FBgn0024806;
Q94521	Dat	FBgn0019643;
Q24180	Deaf1	FBgn0013799;
P18171	dec-1	FBgn0000427;
P41894	tx	FBgn0263118;
Q9VQ57	Der-1	FBgn0267972;
Q9VA02		FBgn0039827;
Q24306	Diap1	FBgn0260635;
P48608	dia	FBgn0011202;
Q9VAK8	Diedel	FBgn0039666;
Q03751	Csp	FBgn0004179;
Q9W1H4	DNA-ligI	FBgn0262619;
Q9VTT9		FBgn0046296;
P36192	Def	FBgn0010385;
P98149	Dif	FBgn0011274;
P24492	Dpt	FBgn0004240;
Q9VNJ5	disp	FBgn0029088;
Q8T626	dlt	FBgn0024510;
Q24133	DnaJ-1	FBgn0263106;
P41596	Dop1R1	FBgn0011582;
Q26263	dpn	FBgn0010109;
Q27607	tam	FBgn0004406;
Q24533	D	FBgn0000411;
P31007	dlg1	FBgn0001624;
Q9VDW3	Dys	FBgn0260003;
P41964	Drs	FBgn0283461;
Q9XZT6	dnk	FBgn0022338;
P49762	Doa	FBgn0265998;
P54353	dod	FBgn0015379;
Q9VNA8	hd	FBgn0086695;
Q9VB62	DNApol-alpha73	FBgn0005696;
P54358	DNApol-delta	FBgn0263600;
Q4V516	lobo	FBgn0083946;
Q9Y140		FBgn0027583;
Q9VCI5	SdhD	FBgn0039112;
Q9VSF4		FBgn0035854;
B6VQA1	dimm	FBgn0023091;
Q9VLK4	Dh31	FBgn0032048;
O01352	dj	FBgn0019828;
O44081	Nop60B	FBgn0259937;
P10041	Dl	FBgn0000463;
Q24563	Dop1R2	FBgn0266137;
Q9VGQ9		FBgn0037883;
Q9VIU7		FBgn0032799;
P23023	dsx	FBgn0000504;
Q9VAQ5		FBgn0039627;
Q9VXT2		FBgn0030658;
Q9W3M2		FBgn0029986;
Q7YU29	Dys	FBgn0260003;
A1ZBE8		FBgn0034400;
P26019	DNApol-alpha180	FBgn0259113;
O18475	mus308	FBgn0002905;
O01382	Drice	FBgn0019972;
Q9VS29	Dscam2	FBgn0265296;
P09040	Dsk	FBgn0000500;
Q24324	Dsor1	FBgn0010269;
Q9VQH2	Duox	FBgn0283531;
Q9VXA8		FBgn0030793;
Q9W3L5		FBgn0029989;
Q9VDW6	Dys	FBgn0260003;
Q0KI50	Dys	FBgn0260003;
P92029	DnaJ-60	FBgn0260775;
Q9VWE0	dome	FBgn0043903;
Q9VWR8		FBgn0030946;
O77051	E2f2	FBgn0024371;
P48593	Eip63F-1	FBgn0004910;
P13055	Eip75B	FBgn0000568;
Q9NDJ2	dom	FBgn0020306;
P15330	dl	FBgn0260632;
Q9V3Y2	CIAPIN1	FBgn0001977;
Q24573	retn	FBgn0004795;
Q08012	drk	FBgn0004638;
Q23985	dx	FBgn0000524;
P27619	shi	FBgn0003392;
Q27368	E2f1	FBgn0011766;
P20105	Eip74EF	FBgn0000567;
P17672	Eip75B	FBgn0000568;
Q9V9Z9		FBgn0039828;
Q9W032	ecd	FBgn0000543;
Q07892	Eh	FBgn0000564;
Q9V9U4	nero	FBgn0261479;
Q8INR6	gpp	FBgn0264495;
Q8IS44	Dop2R	FBgn0053517;
Q9VVW5	Mkp3	FBgn0036844;
P83102	Dyrk3	FBgn0027101;
P45447	Eip78C	FBgn0004865;
Q9Y0I1	MRG15	FBgn0027378;
Q95RJ9	ebi	FBgn0263933;
Q9V677		FBgn0033698;
Q9VZZ9	dos	FBgn0016794;
Q9W088		FBgn0027903;
Q9VHR8	DppIII	FBgn0037580;
Q9VQS6	drm	FBgn0024244;
Q9XYF4	Dronc	FBgn0026404;
P51140	dsh	FBgn0000499;
P37276	Dhc64C	FBgn0261797;
Q24246	sw	FBgn0003654;
Q94524	Dlc90F	FBgn0024432;
Q9NIV1	PEK	FBgn0037327;
P11536	Eip74EF	FBgn0000567;
P13582	ea	FBgn0000533;
Q9VKK1	Ge-1	FBgn0032340;
O96827	Ef1beta	FBgn0028737;
Q9VJ26	Swip-1	FBgn0032731;
Q9VKQ9	Dpy-30L1	FBgn0032293;
Q9W3J8		FBgn0030004;
P36193	Dro	FBgn0010388;
Q24292	ds	FBgn0000497;
O96860	Cdlc2	FBgn0026141;
P17671	Eip75B	FBgn0000568;
Q7JRJ1	Eaf	FBgn0033166;
P54352	eas	FBgn0000536;
P05303	Ef1alpha100E	FBgn0000557;
P13060	EF2	FBgn0000559;
Q9VDM6	eIF3gb	FBgn0038796;
Q9VVT5	Dysb	FBgn0036819;
Q27268	Hel25E	FBgn0014189;
P17719	Dhfr	FBgn0004087;
Q9VM33	ico	FBgn0263133;
Q8IGJ0	stmA	FBgn0086784;
Q9VCK0	eIF-3p66	FBgn0040227;
Q9VGC7	eIF3-S7-2	FBgn0037994;
P16914	elav	FBgn0260400;
Q9VJS8	elB	FBgn0004858;
P08736	Ef1alpha48D	FBgn0000556;
P04412	Egfr	FBgn0003731;
Q7K4B3	Elp2	FBgn0033540;
Q8T4F7	ena	FBgn0000578;
Q24117	ctp	FBgn0011760;
Q7KNA0		FBgn0027607;
Q9V3D5	Dyrk2	FBgn0016930;
Q9VS50	eco	FBgn0035766;
P34021	EcR	FBgn0000546;
P15370	eg	FBgn0000560;
Q9W4X7	eIF3ga	FBgn0029629;
Q9VNX8		FBgn0037135;
A1ZAX1	eIF3-S8	FBgn0034258;
Q7K550	Adam	FBgn0027619;
Q9VQD6	Elba2	FBgn0031435;
Q04688	Ets97D	FBgn0004510;
Q9VQZ6	Elp3	FBgn0031604;
Q9VN95		FBgn0037305;
P15007	Eno	FBgn0000579;
Q9U6M0	ECSIT	FBgn0028436;
Q9VVI2	Edc3	FBgn0036735;
O01346	egh	FBgn0001404;
A1Z6K7	eIF3-S5-2	FBgn0033069;
Q9W2D9		FBgn0034654;
Q8MUJ1	egr	FBgn0033483;
Q9VR19	Elba3	FBgn0031621;
Q8MQI6		FBgn0063670;
Q9W1Y1	EMC8-9	FBgn0034791;
P18491	emc	FBgn0000575;
P18488	ems	FBgn0000576;
P10403	env	FBgn0014964;
Q9VYX1	e(y)2	FBgn0000618;
Q9VQB7	Eogt	FBgn0264672;
Q9VL18	eEF1delta	FBgn0032198;
Q9NJH0	Ef1gamma	FBgn0029176;
Q9VMH7		FBgn0031777;
Q9VJC7		FBgn0032646;
Q0E940	eIF3-S9	FBgn0034237;
Q9VR17	Bsg25A	FBgn0000227;
Q9VCP0	EloA	FBgn0039066;
Q9VGK7	Elp1	FBgn0037926;
Q9VWE6		FBgn0031052;
Q9V3A6	Ero1L	FBgn0261274;
Q24337	e(r)	FBgn0011586;
Q9VN50	eIF3-S5-1	FBgn0037270;
Q8IQ13		FBgn0051957;
Q9VN25	eIF3-S10	FBgn0037249;
Q9VTU4		FBgn0036258;
Q9VW51	Ell	FBgn0014037;
Q9VMQ7		FBgn0031711;
Q9VUI3	DCX-EMAP	FBgn0259099;
Q9VZ49		FBgn0030251;
P20829	env	FBgn0027623;
O97176	Kaz-m1	FBgn0002578;
Q9U1I1	esn	FBgn0263934;
P29775	Ets98B	FBgn0005659;
Q9U9Q4	eIF-3p40	FBgn0022023;
O02195	Trip1	FBgn0015834;
Q7JVI3	Tango7	FBgn0033902;
Q7JX57		FBgn0062440;
P04283	env	FBgn0027624;
P40417	rl	FBgn0003256;
O97177	m2	FBgn0002592;
P13098	E(spl)	FBgn0000591;
P08171	Est-6	FBgn0000592;
Q9VSS7		FBgn0035952;
Q9VVG4	Sec3	FBgn0266669;
Q9V8K2	Sec6	FBgn0266671;
Q9Y169	Ext2	FBgn0029175;
Q9XZ08	botv	FBgn0027535;
Q05201	eya	FBgn0000320;
O77410	eIF3-S6	FBgn0025582;
P13002	grh	FBgn0259211;
Q02870	hay	FBgn0001179;
P13097	HLHm7	FBgn0002633;
Q01071	HLHmdelta	FBgn0002734;
P18167	Est-P	FBgn0000594;
P06602	eve	FBgn0000606;
Q9VU31		FBgn0036330;
Q9XTM1	Sec10	FBgn0266673;
Q9VDE6	Sec15	FBgn0266674;
Q86DS1	HIP-R	FBgn0029676;
Q8MSX1	enc	FBgn0004875;
Q9VI60	e(y)2b	FBgn0040670;
Q01068	E(spl)m3-HLH	FBgn0002609;
P13096	E(spl)m5-HLH	FBgn0002631;
Q9VQQ9	Sec5	FBgn0266670;
A0A1F4	eys	FBgn0031414;
Q9VWN5		FBgn0030973;
Q24338	esc	FBgn0000588;
P13095	m4	FBgn0002629;
O97179	m6	FBgn0002632;
Q01069	E(spl)mbeta-HLH	FBgn0002733;
P29776	Ets21C	FBgn0005660;
Q9VYY9	Evi5	FBgn0262740;
P28750	exu	FBgn0000615;
C4NYP8	HIP	FBgn0260484;
Q8T3L6	beg	FBgn0036691;
A1ZBW7		FBgn0034529;
Q9VAY7		FBgn0039557;
Q9VE34		FBgn0038651;
Q9VPH7	eRF1	FBgn0036974;
P25932	esg	FBgn0001981;
O97178	malpha	FBgn0002732;
P29774	Ets65A	FBgn0005658;
P40427	exd	FBgn0000611;
Q24558	tos	FBgn0015553;
Q9V3B4	Fadd	FBgn0038928;
Q9VGX3	fau	FBgn0020439;
O76767	KdelR	FBgn0267330;
Q01070	HLHmgamma	FBgn0002735;
Q9VSJ8	Exo70	FBgn0266667;
Q07436	ex	FBgn0004583;
Q9V730	ttv	FBgn0265974;
A1ZAI5		FBgn0034145;
Q02361	fd59A	FBgn0004896;
Q24312	ewg	FBgn0005427;
Q9VNH6	Sec8	FBgn0266672;
P42124	E(z)	FBgn0000629;
A4VCL2		FBgn0051145;
A1ZAI3		FBgn0034143;
Q960W6		FBgn0034142;
P55824	faf	FBgn0005632;
P11450	Fcp3C	FBgn0000644;
P15278	Fas3	FBgn0000636;
Q95RI5	fax	FBgn0014163;
Q7K7A9	Fen1	FBgn0025832;
Q9VQN8		FBgn0031519;
Q9VFR1		FBgn0260464;
P33450	ft	FBgn0001075;
Q04691	Fbp1	FBgn0000639;
P32028	fd96Ca	FBgn0004897;
Q9VFD5		FBgn0038286;
A1ZBY1	Fem-1	FBgn0034542;
Q09147	btl	FBgn0005592;
P34082	Fas2	FBgn0000635;
P32029	fd96Cb	FBgn0004898;
Q8WSF3	fdl	FBgn0045063;
P54397	FK506-bp1	FBgn0013269;
Q24342	fng	FBgn0011591;
P40795	fog	FBgn0000719;
Q9U1H8	Sras	FBgn0029121;
P10674	Fas1	FBgn0262742;
Q02360	fd64A	FBgn0004895;
Q9VGJ5	fer3	FBgn0037937;
Q9VRJ2		FBgn0035586;
Q9Y091	fl(2)d	FBgn0000662;
Q95T12	fwe	FBgn0261722;
Q9W4I5		FBgn0025612;
Q9VSL7	foi	FBgn0024236;
Q9VS05	bin	FBgn0045759;
Q95V55	foxo	FBgn0038197;
Q9VW71	kug	FBgn0261574;
P54398	Fbp2	FBgn0000640;
Q9W1V3	Fib	FBgn0003062;
Q9V6L9	Fsn	FBgn0043010;
Q9VZF4	ago	FBgn0041171;
Q9GNL3	fend	FBgn0030090;
P18106	FER	FBgn0000723;
Q07407	htl	FBgn0010389;
Q9W1I9	shu	FBgn0003401;
Q24020	fliI	FBgn0000709;
P10552	FMRFa	FBgn0000715;
Q9VQ36	frtz	FBgn0086698;
Q9VVX3	fz2	FBgn0016797;
P18537	fz	FBgn0001085;
Q8MSU3		FBgn0034067;
Q9W1X8	Gmer	FBgn0267823;
P21525	kay	FBgn0001297;
Q8IN81	fru	FBgn0004652;
Q05192	Hr39	FBgn0261239;
P30432	Fur2	FBgn0004598;
P48375	FK506-bp2	FBgn0013954;
Q9VL78	FKBP59	FBgn0029174;
P14734	fkh	FBgn0000659;
Q9VEN1	cher	FBgn0014141;
O61491	Flo1	FBgn0024754;
P54360	fj	FBgn0000658;
P13709	fs(1)h	FBgn0004656;
Q9VHT4	nac	FBgn0265351;
P83088	FucTC	FBgn0044872;
Q9VYV5	FucT6	FBgn0030327;
Q8SWV6	Fic	FBgn0263278;
P37236	Frq1	FBgn0030897;
Q9VWA8	FRG1	FBgn0036964;
Q9NBW1	fz4	FBgn0027342;
P25028	fs(1)Ya	FBgn0000927;
P33244	ftz-f1	FBgn0001078;
P58956	Gr39a	FBgn0264556;
P21330	gag	FBgn0020297;
O61492	Flo2	FBgn0264078;
Q9VT28	fry	FBgn0016081;
P35554	fln	FBgn0005633;
P26016	Fur1	FBgn0004509;
O16868	fuz	FBgn0001084;
P07487	Gapdh2	FBgn0001092;
Q8MT08	Gas8	FBgn0029667;
P91623	grn	FBgn0001138;
Q9VZW5	FR	FBgn0035385;
Q9NFU0	Fmr1	FBgn0028734;
A8MPH9	kay	FBgn0001297;
Q9VTJ4	Fuca	FBgn0036169;
Q9VUL9	FucTA	FBgn0036485;
Q9VQE7	Gr23a	FBgn0041248;
P58957	Gr39a	FBgn0264556;
P07486	Gapdh1	FBgn0001091;
P10405	gag	FBgn0014965;
Q9VUT6	pgant8	FBgn0036529;
Q9VCD0		FBgn0039153;
P26308	Gbeta13F	FBgn0001105;
Q9W385	fh	FBgn0030092;
Q9VLC1	FucTB	FBgn0032117;
Q9BJZ5	fus	FBgn0023441;
Q9W596	futsch	FBgn0259108;
P12646	Zw	FBgn0004057;
Q8I7Q0	gag	FBgn0025876;
Q6WV20	GalNAc-T1	FBgn0034025;
Q08832	Lcch3	FBgn0010240;
O77438	fz3	FBgn0027343;
P30430	Fur1	FBgn0004509;
P23647	fu	FBgn0001079;
O96838	fab1	FBgn0028741;
Q6WV19	pgant2	FBgn0031530;
Q8IA42	pgant4	FBgn0051956;
Q6WV16	pgant6	FBgn0035375;
Q8MV48	GalNAc-T2	FBgn0030930;
Q8MRC9	pgant9	FBgn0050463;
P38040	Ggamma1	FBgn0004921;
Q27403	gcm	FBgn0014179;
Q9U616	ppl	FBgn0027945;
P02835	ftz	FBgn0001077;
O18412	fzo	FBgn0011596;
P58959	Gr39a	FBgn0264556;
P52029	Pgi	FBgn0003074;
Q7KVQ0		FBgn0011824;
Q9VE09	gatA	FBgn0260779;
Q01820	gcl	FBgn0005695;
Q9XYP7	Grip84	FBgn0026430;
Q9VKU7	Grip75	FBgn0026431;
Q9VEU6	Gyc-89Da	FBgn0038435;
Q9W1B0	gek	FBgn0023081;
Q9VN19		FBgn0086605;
Q9N658	sens	FBgn0002573;
P83292	Gr23a	FBgn0041248;
P58958	Gr39a	FBgn0264556;
P04282	gag	FBgn0044339;
P20828	gag	FBgn0044338;
Q967S7	gag	FBgn0044442;
Q9NBX5	ORF1	FBgn0041613;
Q6WV17	pgant5	FBgn0031681;
Q8T498		FBgn0261570;
Q86BL4		FBgn0064115;
Q9XYP8	l(1)dd4	FBgn0001612;
Q07553	Gyc32E	FBgn0010197;
Q7JUR6		FBgn0042135;
Q00805	aos	FBgn0004569;
Q9W1J3		FBgn0034908;
Q08605	Trl	FBgn0013263;
Q9W0P5	Gale	FBgn0035147;
Q9VMA2	Galt	FBgn0263200;
P48423	RasGAP1	FBgn0004390;
Q9NFZ3	Ggamma30A	FBgn0267252;
Q8INF0	Gyc88E	FBgn0038295;
P13360	gl	FBgn0004618;
Q9Y117	pgant3	FBgn0027558;
Q8SY33	gw	FBgn0051992;
P29829	Gbeta76C	FBgn0004623;
O18640	Rack1	FBgn0020618;
Q24352	Grd	FBgn0001134;
P25123	Rdl	FBgn0004244;
Q9VVY3	Gbs-76A	FBgn0036862;
Q9VLA2	gcm2	FBgn0019809;
P22468	gdl	FBgn0001099;
Q9VRJ0	Gen	FBgn0263831;
Q9VNG1		FBgn0037360;
P39572	gt	FBgn0001150;
Q9VD44	Gld2	FBgn0038934;
Q7JQ32	Gyc76C	FBgn0266136;
Q9VEU5	Gyc-89Db	FBgn0038436;
O62589	gd	FBgn0000808;
P48596	Pu	FBgn0003162;
Q8MYY6	pgant13	FBgn0039596;
Q07093	Gycalpha99B	FBgn0013972;
Q9U5V6	gdl-ORF39	FBgn0028377;
Q9VQC4	Glyctk	FBgn0031428;
Q9VD73	glec	FBgn0015229;
Q7K0S9	sug	FBgn0033782;
P20477	Gs1	FBgn0001142;
Q94900	GluClalpha	FBgn0024963;
Q7JZB4		FBgn0037279;
Q9VRL2	Membrin	FBgn0260856;
Q07171	Gel	FBgn0010225;
Q9VVX0	Gem2	FBgn0036850;
Q9VYS4	wisp	FBgn0260780;
Q8IA44	pgant12	FBgn0036527;
Q8IPK4		FBgn0051915;
Q8MVS5	Pgant35A	FBgn0001970;
P33438	Glt	FBgn0001114;
Q9VMW9	Gmd	FBgn0031661;
Q9VAI0		FBgn0039690;
Q05337	Galphaf	FBgn0010223;
Q8SZ63	Golgin84	FBgn0039188;
Q06003	gol	FBgn0004919;
P13706	Gpdh	FBgn0001128;
Q03445	GluRIA	FBgn0004619;
P16378	Galphao	FBgn0001122;
Q8INZ2	Gr36c	FBgn0045485;
Q9V4K2	Gr43a	FBgn0041243;
Q9W1N6	Gr59e	FBgn0041233;
P83293	Gr64a	FBgn0045479;
Q9VTN0	Gr68a	FBgn0041231;
Q8INM9	Gr85a	FBgn0045473;
Q8IMN6	Gr98c	FBgn0046886;
Q9VNL4		FBgn0051559;
Q9V4W1	GLE1	FBgn0033316;
P20353	Galphai	FBgn0001104;
P23625	Galphaq	FBgn0004435;
Q8MT06	Ns1	FBgn0038473;
O61366	gprs	FBgn0024232;
P84180	Gr22b	FBgn0045500;
P58954	Gr22f	FBgn0041249;
Q9VKJ7	Gr32a	FBgn0041246;
Q9W2B1	Gr58b	FBgn0041238;
Q8IMZ5	Gr94a	FBgn0041225;
P20478	Gs2	FBgn0001145;
Q8T079		FBgn0043456;
P25157	cta	FBgn0000384;
Q8T4E1		FBgn0023545;
Q9W594	Gr2a	FBgn0265139;
Q9W367	Gr8a	FBgn0030108;
P58950	Gr10a	FBgn0045502;
P58952	Gr22c	FBgn0265138;
Q9VJF2	Gr36b	FBgn0045486;
P58961	Gr47b	FBgn0041241;
P58962	Gr58a	FBgn0041239;
P83297	Gr64f	FBgn0052255;
Q9VEU0	Gr89a	FBgn0038440;
Q9VB26	Gr98b	FBgn0046887;
Q94529	Gs1l	FBgn0019982;
Q9W3C2		FBgn0030061;
Q9VG98	GstD2	FBgn0010038;
Q8IA43	pgant10	FBgn0051776;
Q8IA41	pgant11	FBgn0036528;
Q9VQ93	sau	FBgn0267378;
Q8IRL8	Gr9a	FBgn0052693;
Q9VYZ2	Gr10b	FBgn0030297;
P58951	Gr22a	FBgn0045501;
P58953	Gr22e	FBgn0045497;
Q9VKA5	Gr33a	FBgn0032416;
Q9W1N5	Gr59f	FBgn0041234;
P83294	Gr64b	FBgn0045478;
Q9VD74	Gr93c	FBgn0045469;
P20354	Galphas	FBgn0001123;
Q9VMP9	Oscillin	FBgn0031717;
Q9VE50	Gos28	FBgn0044871;
P32865	Gprk1	FBgn0260798;
P84181	Gr22d	FBgn0045498;
Q9VM09	Gr28a	FBgn0041247;
P58985	Gr59d	FBgn0041236;
P83295	Gr64c	FBgn0045477;
Q8IN23	Gr93b	FBgn0045470;
Q8IMN5	Gr98d	FBgn0046885;
Q9VG96	GstD4	FBgn0010040;
Q8IRI6	Glut1	FBgn0264574;
Q9V7A7		FBgn0034008;
P32866	Gprk2	FBgn0261988;
Q9VM08	Gr28b	FBgn0045495;
P58960	Gr39b	FBgn0041245;
Q9V969	Gr57a	FBgn0041240;
Q9W2B2	Gr58c	FBgn0041237;
Q9VZL7	Gr63a	FBgn0035468;
Q9VZJ6	Gr64d	FBgn0035486;
Q9VSH2	Gr66a	FBgn0035870;
Q8IN58	Gr92a	FBgn0045471;
Q9VB30	Gr98a	FBgn0039520;
Q24570	grim	FBgn0015946;
P42287	grk	FBgn0001137;
P91685	mGluR	FBgn0019985;
P83101	gskt	FBgn0046332;
P41043	GstS1	FBgn0010226;
Q9VRH6	waw	FBgn0024182;
P02299	His3; His3:CG31613; His3:CG33803; His3:CG33806; His3:CG33809; His3:CG33812; His3:CG33815; His3:CG33818; His3:CG33821; His3:CG33824; His3:CG33827; His3:CG33830; His3:CG33833; His3:CG33836; His3:CG33839; His3:CG33842; His3:CG33845; His3:CG33848; His3:CG33851; His3:CG33854; His3:CG33857; His3:CG33860; His3:CG33863; His3:CG33866	FBgn0001199;FBgn0051613;FBgn0053803;FBgn0053806;FBgn0053809;FBgn0053812;FBgn0053815;FBgn0053818;FBgn0053821;FBgn0053824;FBgn0053827;FBgn0053830;FBgn0053833;FBgn0053836;FBgn0053839;FBgn0053842;FBgn0053845;FBgn0053848;FBgn0053851;FBgn0053854;FBgn0053857;FBgn0053860;FBgn0053863;FBgn0053866;
Q8IMQ6	Gr97a	FBgn0041224;
Q9U405	grau	FBgn0001133;
Q9VJ83	grnd	FBgn0032682;
P16371	gro	FBgn0001139;
Q9VJ34		FBgn0032724;
P20432	GstD1	FBgn0001149;
Q7JYX0	GstE14	FBgn0033817;
Q9I7M2		FBgn0032818;
A1Z6E0	gus	FBgn0026238;
P84040	His4; His4r; His4:CG31611; His4:CG33869; His4:CG33871; His4:CG33873; His4:CG33875; His4:CG33877; His4:CG33879; His4:CG33881; His4:CG33883; His4:CG33885; His4:CG33887; His4:CG33889; His4:CG33891; His4:CG33893; His4:CG33895; His4:CG33897; His4:CG33899; His4:CG33901; His4:CG33903; His4:CG33905; His4:CG33907; His4:CG33909	FBgn0001200;FBgn0051611;FBgn0053869;FBgn0053871;FBgn0053873;FBgn0053875;FBgn0053877;FBgn0053879;FBgn0053881;FBgn0053883;FBgn0053885;FBgn0053887;FBgn0053889;FBgn0053891;FBgn0053893;FBgn0053895;FBgn0053897;FBgn0053899;FBgn0053901;FBgn0053903;FBgn0053905;FBgn0053907;FBgn0053909;FBgn0013981;
O18404	scu	FBgn0021765;
Q9VUA0		FBgn0036386;
Q9W497	Gr5a	FBgn0003747;
Q9VPT1	Gr21a	FBgn0041250;
P58955	Gr36a	FBgn0045487;
Q9W1U5	Gr59c	FBgn0041235;
Q9W0M2	Gr61a	FBgn0035167;
P83296	Gr64e	FBgn0045476;
Q8IPU5	Gr77a	FBgn0045474;
Q9VD76	Gr93a	FBgn0041229;
Q9W4S1		FBgn0029662;
P09082	gsb	FBgn0001148;
P54366	Gsc	FBgn0010323;
Q9VG93	GstD7	FBgn0010043;
P84051	His2A; His2A:CG31618; His2A:CG33808; His2A:CG33814; His2A:CG33817; His2A:CG33820; His2A:CG33823; His2A:CG33826; His2A:CG33829; His2A:CG33832; His2A:CG33835; His2A:CG33838; His2A:CG33841; His2A:CG33844; His2A:CG33847; His2A:CG33850; His2A:CG33862; His2A:CG33865	FBgn0001196;FBgn0051618;FBgn0053808;FBgn0053814;FBgn0053817;FBgn0053820;FBgn0053823;FBgn0053826;FBgn0053829;FBgn0053832;FBgn0053835;FBgn0053838;FBgn0053841;FBgn0053844;FBgn0053847;FBgn0053850;FBgn0053862;FBgn0053865;
P84249	His3.3A; His3.3B	FBgn0014857;FBgn0004828;
P14003	h	FBgn0001168;
Q9V4C8	Hcf	FBgn0039904;
P48604	Roe1	FBgn0014877;
Q9W3K5	Gclc	FBgn0040319;
Q9VG95	GstD5	FBgn0010041;
P08985	His2Av	FBgn0001197;
Q8I7Z8	ham	FBgn0045852;
Q9N2M8	hdc	FBgn0010113;
Q9W3M9	hdm	FBgn0029977;
Q9VM75	l(2)k09022	FBgn0086451;
Q9V9S8	FeCh	FBgn0266268;
P09083	gsb-n	FBgn0001147;
Q9VG97	GstD3	FBgn0010039;
Q9VG94	GstD6	FBgn0010042;
P53403	Glut3	FBgn0015230;
Q94890	H15	FBgn0016660;
Q9VXG1	hang	FBgn0026575;
A8JUP7	Hayan	FBgn0030925;
Q7KM13	Hey	FBgn0027788;
Q8SXT3	swi2	FBgn0034262;
Q9VXN0		FBgn0030700;
Q9NDM2	Tre1	FBgn0046687;
P02283	His2B; His2B:CG17949; His2B:CG33868; His2B:CG33870; His2B:CG33872; His2B:CG33874; His2B:CG33876; His2B:CG33878; His2B:CG33880; His2B:CG33882; His2B:CG33884; His2B:CG33886; His2B:CG33888; His2B:CG33890; His2B:CG33892; His2B:CG33894; His2B:CG33896; His2B:CG33898; His2B:CG33900; His2B:CG33902; His2B:CG33904; His2B:CG33906; His2B:CG33908; His2B:CG33910	FBgn0001198;FBgn0061209;FBgn0053868;FBgn0053870;FBgn0053872;FBgn0053874;FBgn0053876;FBgn0053878;FBgn0053880;FBgn0053882;FBgn0053884;FBgn0053886;FBgn0053888;FBgn0053890;FBgn0053892;FBgn0053894;FBgn0053896;FBgn0053898;FBgn0053900;FBgn0053902;FBgn0053904;FBgn0053906;FBgn0053908;FBgn0053910;
P83103	Haspin	FBgn0046706;
A0A0B4K753	hemo	FBgn0262823;
Q9VUW9	Hip14	FBgn0259824;
O17468	Hira	FBgn0022786;
Q9VFC8	GlyS	FBgn0266064;
P02255	His1; His1:CG31617; His1:CG33804; His1:CG33810; His1:CG33813; His1:CG33816; His1:CG33819; His1:CG33822; His1:CG33825; His1:CG33828; His1:CG33831; His1:CG33837; His1:CG33840; His1:CG33843; His1:CG33846; His1:CG33849; His1:CG33852; His1:CG33864	FBgn0001195;FBgn0051617;FBgn0053804;FBgn0053810;FBgn0053813;FBgn0053816;FBgn0053819;FBgn0053822;FBgn0053825;FBgn0053828;FBgn0053831;FBgn0053837;FBgn0053840;FBgn0053843;FBgn0053846;FBgn0053849;FBgn0053852;FBgn0053864;
Q94517	Rpd3	FBgn0015805;
Q23977	hep	FBgn0010303;
Q09101	hig	FBgn0010114;
Q9V3D2	Coprox	FBgn0021944;
Q9VR91	HERC2	FBgn0031107;
Q9VBG6		FBgn0039417;
Q8T0S6	hpo	FBgn0261456;
Q02308	H	FBgn0001169;
Q06943	HmgZ	FBgn0010228;
P31264	pb	FBgn0051481;
Q02936	hh	FBgn0004644;
P14773	Hmgcr	FBgn0263782;
Q24537	Dsp1	FBgn0278608;
P12258	T	FBgn0014191;
Q24106	hid	FBgn0003997;
P05527	inv	FBgn0001269;
Q9VEI9	Hmx	FBgn0264005;
P49869	Hr38	FBgn0014859;
P55162	Hem	FBgn0011771;
Q7K175	Hen1	FBgn0033686;
Q9W568	hfw	FBgn0001189;
Q9VKJ0	hgo	FBgn0040211;
Q9NB71	hiw	FBgn0030600;
Q9W539	Hr4	FBgn0264562;
P02515	Hsp22	FBgn0001223;
P05812	Hsp67Ba	FBgn0001227;
Q9BIS2	Hsp70Bb	FBgn0013278;
P29844	Hsc70-3	FBgn0001218;
Q9VZU2	rasp	FBgn0024194;
P22810	oc	FBgn0004102;
Q24142	Hr78	FBgn0015239;
P22978	Hsp67Bb	FBgn0001228;
P02516	Hsp23	FBgn0001224;
P02518	Hsp27	FBgn0001226;
P02836	en	FBgn0000577;
P10035	H2.0	FBgn0001170;
Q03372	Dr	FBgn0000492;
P31396	Hr46	FBgn0000448;
Q24143	Hr96	FBgn0015240;
Q960X8	Hrs	FBgn0031450;
P25722	Hs2st	FBgn0024230;
O97125	Hsp68	FBgn0001230;
Q8INI8	Hsp70Ba	FBgn0013277;
P51592	hyd	FBgn0002431;
Q9VE87	hmw	FBgn0038607;
Q9VHN9	p	FBgn0086679;
P02825	Hsp70Ab	FBgn0013276;
Q9BIR7	Hsp70Bc	FBgn0013279;
Q9VG55	Hug	FBgn0028374;
Q08180	rst	FBgn0003285;
Q05783	HmgD	FBgn0004362;
P49866	Hnf4	FBgn0004914;
O01367	how	FBgn0264491;
P05205	Su(var)205	FBgn0003607;
P82910	Hsp70Aa	FBgn0013275;
P29843	Hsc70-1	FBgn0001216;
