Gene ID	Gene Symbol	
tRNA-Val	-	
379224	gadd45a	
380231	pcyt1b	
394303	fen1-a	
379892	atp6v0d1	
387598	sar1b	
495086	acly	
734335	prpf18	
443832	MGC82408	
100036935	cacng1	
503675	nup50	
380063	elovl1	
780738	LOC780738	
735026	cyp26c1	
444162	cers3	
398973	braf	
495303	vars	
494749	mtmr3	
380215	xbp1	
379536	chmp7	
446479	hal.1	
379896	pabpc1-a	
379818	atp5b	
414505	tpp1	
432145	dnajb2	
444284	pabpc4	
373615	adcyap1r1	
399209	gtf2a1-b	
447492	gcsh	
431870	nmrk1	
446621	miox	
394362	btrc	
447484	txnrd3	
431794	hibadh	
394323	hk1	
446650	rpa3	
398831	pld3	
443973	camkmt	
373644	ldlr-b	
380236	cat.2	
447189	polr2k-b	
379210	tuba3c	
397812	abcb1	
379345	atp1b3	
2642076	ND4L	
495094	hmbs.2	
495836	irs2	
431994	tuba1a-a	
443914	MGC80202	
432309	sugt1	
446903	hsd17b10	
447374	mrpl28	
397788	arg2-b	
398703	LOC398703	
444425	alcam	
403364	nup88-a	
398253	nop56	
414724	MGC81153	
398789	dab2	
444215	psma5	
398880	rab7a	
496364	b3gnt5-a	
444477	ctps2	
444834	sec23b	
403358	MGC68592	
380287	u2af2	
398275	lig3	
447703	llgl2	
432150	amph	
444424	arhgef7	
398162	LOC398162	
399452	pdhb-a	
447518	pold1	
446334	fgf13	
444017	dguok	
447024	manba	
380225	wars	
431885	MGC81191	
380093	uqcrc2	
380273	spr	
443763	plpp2	
594865	cdh3-b	
379378	sympk	
397767	ppp1cc	
380497	ap2m1	
380532	pomc-a	
403361	iars	
100126648	LOC100126648	
443916	dars	
399141	fzd2	
394301	ppp2r2b	
443857	sh3glb1	
495825	LOC495825	
496163	rab11b.2	
398893	MGC68535	
100158287	LOC100158287	
431996	whsc1	
494740	rpp30	
373586	pitx2-a	
446516	mrpl1	
398772	MGC68756	
735240	enpp2	
379399	MGC53150	
446991	cdc45l	
380422	rpsa	
733299	ngly1	
398814	MGC68615	
100101283	LOC100101283	
100037242	gpam	
494742	ube2e2-a	
444717	wasf1	
447565	atp6v0b	
494714	otud5-b	
399271	msi1	
2642079	ND6	
495276	tst	
399015	MGC68519	
414492	wars	
100036961	ccr7	
380003	eif5	
446411	ercc4	
100505423	LOC100505423	
398834	MGC68635	
380112	tgif1	
495339	gpx8-b	
379953	gns	
379135	cers2	
446674	pecr	
414694	map2k5	
407839	cdc14b	
380019	arfgap3	
379845	arpc1a	
394383	fut8-a	
447417	nans	
495365	LOC495365	
414569	MGC81407	
447314	galnt11	
399287	prkci	
734415	pla2g15	
444801	MGC82136	
414499	rpia	
432058	pgam1	
100137674	blvra	
447105	MGC85304	
444412	serpinf1	
378666	cntn1	
446874	aoc3	
447127	MGC85366	
734871	c1d	
446676	sec62	
379122	plk2	
380534	gstm1	
379314	hspa9-a	
444819	rpl6	
398494	hnrnpu	
399343	ppp2cb	
397968	psmc5	
379238	dlc	
398588	iqgap2	
380481	plk1	
444688	MGC84360	
446852	MGC80746	
494780	fip1l1	
398898	cltb	
100158373	LOC100158373	
444265	git2	
100505437	LOC100505437	
734512	st3gal4	
100036901	cd38	
495332	pde1b	
734672	rpl39-a	
379411	magoh	
100337578	map3k13-a	
379867	mat2a	
495957	pafah1b3	
398665	ndufa9	
379770	sqrdl	
447201	fos	
444749	rab3b	
735151	mri1	
447076	lsm5	
380416	snu13	
495681	gcnt3	
495127	LOC495127	
734573	parvb	
495407	LOC495407	
397841	ccne1	
446806	hacd2	
378676	wnt6	
380251	rad51-b	
432314	acta1	
380424	acaa2	
432231	myh15	
379275	irf3	
398670	cmpk1	
380520	rpl35a	
447706	ddx39b	
779278	MGC154500	
447638	strap	
398777	amfr	
443721	ctsd	
100036967	LOC100036967	
100037060	eif2ak2	
432187	MGC82409	
734348	pcyt1a	
494987	LOC494987	
444796	MGC82073	
446526	snx6	
397737	cdc25c-a	
100036859	LOC100036859	
399217	hspd1	
399243	ap1g1	
380410	gosr2	
447221	enpp4	
397978	lig1	
414718	MGC82400	
399375	wif1	
496013	rchy1	
734321	sap18	
403384	ube2d3	
100158290	snrnp200	
495501	cers5	
735160	papss1	
444114	MGC80465	
398014	fech	
379772	ca2	
734751	cnot7	
379276	MGC53081	
495311	dpys	
446703	b4galt6	
394367	notch1	
380139	atp5a1	
733340	cps1	
398084	epx	
380567	mcrs1	
398668	fut1	
494781	rdh7.2	
494717	atg4b	
444062	mfsd8	
446567	socs6	
447081	rpl24	
447395	adipor2	
379669	MGC69127	
734230	fbxw7	
397896	gna0	
379633	eif3a	
444430	pan2	
447527	p4ha2	
446706	vamp7	
495687	ubox5	
495218	hsd17b12-a	
495272	acer3	
394289	rock2	
399058	MGC68735	
101027271	LOC101027271	
414677	nudt16	
444191	rras2	
734537	orai2	
779084	pole4	
447264	nup85	
734195	fanca	
403393	cdc14a	
398771	sdsl	
496320	LOC496320	
494995	cfl2	
380201	taf8	
379130	cdc20	
431880	snx1	
494675	LOC494675	
447508	sar1a	
446719	cdkn2d	
432155	prkar1a	
378644	elk4-a	
496339	par2	
443962	ndufb3	
444067	pex3	
444692	aco2	
398786	bnip3	
447302	MGC81574	
100126643	apoa5	
373628	blm	
495050	cnot6l-b	
734867	ndufab1	
414581	dctd	
734901	skp2	
399276	ywhab-a	
100037034	LOC100037034	
100335148	cstf3b	
378623	adora1	
432104	cnot6l-a	
444172	MGC80651	
446860	rdh10-a	
397720	casp3	
734196	fancd2	
414721	psmd8-a	
494634	ndufa4-a	
446580	cpsf6	
380404	snrnp40-b	
735129	rnaseh1-a	
379403	lpar1-a	
397839	itga4	
379629	yes1	
380459	rpl15	
734936	ccbl1	
447126	shfm1	
446878	cyp2d6	
496384	btg-x	
379524	gnpnat1	
379816	rps9	
734645	inpp4a	
100049102	xrn2	
414695	imp4	
447095	MGC85267	
399163	stag3l4	
447326	upb1	
380048	shmt1	
446551	MGC81089	
447591	pltp	
100137718	kpnb1	
379754	oat.1	
495399	plrg1	
398951	crk	
398438	smn2	
100337509	id4-b	
399251	mylpf	
444645	guca1a	
444024	hsp90aa1.1	
496310	mcat	
447483	agpat3	
380478	vps28	
387523	gtf2a2	
734975	suclg2	
379817	kitlg	
494763	slc2a1	
734577	mat2b	
100037107	LOC100037107	
379457	atp6v1e1	
100037030	LOC100037030	
398143	plin2	
444556	chuk	
432141	myh6	
379695	polr1b	
379448	sec11a	
780755	thrb	
394328	pcna	
446420	pgm2l1	
444743	acsf3	
100037080	LOC100037080	
399098	wnt8b	
399355	wee1B	
432021	MGC82221	
734956	aldh6a1	
414726	pomp	
446756	pfkm	
380368	rps11	
tRNA-Ser-2	-	
734417	gtse1	
495077	LOC495077	
444786	adk	
446631	col9a1	
432042	slc2a2	
379551	psmb7.2	
734303	gtf2e2	
443827	MGC82342	
503676	rad21	
100101304	sepsecs	
379446	nup35	
444442	sufu	
443932	MGC80266	
447557	vta1	
446710	rmi1	
373820	gdf7	
100505445	epo	
100049738	nop10	
734264	MGC85058	
394380	mad2l2	
379241	pars2	
398285	spam1	
447203	MGC80798	
447106	atp5d	
379230	krt5.1b	
444686	fgf1	
399070	npr1	
398874	gnpda2	
494992	mrpl3	
496222	LOC496222	
734515	rps29	
495375	dhfr	
373674	nr4a1	
444752	dusp5	
495087	LOC495087	
398770	plk4	
431930	rbl1	
398466	mdm4	
394302	sfrp1	
399389	aldh1a2	
379152	ugdh-b	
779054	thrb-a	
100158432	aars	
379094	rps20	
100286772	fancm	
373560	casp9	
398131	smurf1	
444542	cyp2c8.2	
100101299	ube2d4	
444033	slc2a4	
432218	mvb12b	
496003	ppcdc	
734260	chst13	
379220	tubb2b	
734516	dpm1	
495443	pde6g-b	
443927	ndufa4-b	
407754	hsl7	
503671	LOC503671	
446313	hspb6	
373746	kcnq1	
394325	ets2-a	
399028	MGC68458	
496387	pecam1	
734369	mocs3	
397738	col2a1	
398425	MGC53867	
444199	rapgef1	
100049100	ndufc2	
495255	LOC495255	
379257	ctsb	
373765	gnrhr1-A	
380430	src-b	
447062	aldh3b1	
tRNA-Gln	-	
779386	gemin6	
446816	ca13	
446987	cyp27a1	
399079	ap1s1	
444420	cox4i1	
100049754	lsm1	
444414	MGC82989	
734504	btg5	
432087	fuca1-b	
379960	eif2b2	
398314	dlat	
379236	gnai3	
100049123	sat2	
447500	taf15	
373706	fmr1-a	
380154	p44s10	
447576	chmp2b-b	
100137716	LOC100137716	
398618	ssh3	
446741	acy1.1	
447749	MGC83338	
398985	mapk1-a	
735094	gltscr2	
495198	nudt12	
100127336	b3glct	
398912	gpaa1	
397719	casp1-a	
446855	atp2b4	
447476	prpf4	
735153	MGC116516	
399394	pip4k2b	
444443	pard3	
399280	inhbb	
399428	tcerg1	
380220	fbp1	
380237	rpl4-a	
444539	dhdh	
495323	pigc	
734760	ap4s1	
444055	pigq	
446356	gbe1	
495959	gpr83.2	
380136	txndc5	
734947	MGC131117	
378494	lrp6-b	
398801	fuca2	
414618	MGC81434	
447109	rpl11	
734498	dcxr	
444192	gpi	
495171	slc25a17-a	
379427	rpl28-b	
734473	MGC115198	
379675	mars	
495111	cpsf3	
734298	axin1	
443913	nrcam	
446870	cfp	
397742	ccnb1.2	
496259	mrpl11	
398038	clns1a	
432031	pias2	
100174796	lipe	
779385	rps4x	
447726	MGC81861	
100036918	LOC100036918	
379624	csnk1a1	
100462763	trpv1	
495359	sf3a3	
432246	smox	
100036920	gpx4-a	
444384	psmd3	
444490	aox1	
399162	egr1-a	
495495	tdo2	
443871	polr2k-a	
398735	st8sia1	
380283	nup93	
379052	myc-a	
100037112	polr2g	
399426	rbm25	
100036877	LOC100036877	
394334	btg4-a	
496258	mrpl13	
378696	ins-a	
tRNA-Arg	-	
444729	nt5c2	
379637	pck1	
379413	rpl37a	
495932	cyb5r2	
447177	rps28p9	
380399	ehd4	
496242	gpx1	
379862	pygm	
379319	hspa8	
398440	elovl7	
398430	flot1-b	
379791	dnajc3	
735031	mogat2.2	
379246	lypla2	
379479	cyp2d6-b	
447618	nme5	
447061	LOC447061	
494657	wdr82-a	
495301	prpf31	
399090	pak2	
399330	gnb1	
779186	srp14	
495049	srp19	
380300	ptges3	
495169	pdia4	
734619	MGC115708	
496350	ndufa6	
100036782	rraga	
379961	rpe65	
379997	pdia6-b	
446311	eif3s4	
398432	c1qbp	
447786	dhcr24	
379379	azin2	
379785	cdk1-b	
100036971	cryl1	
495401	rpa3	
495318	lsm4	
399045	pccb	
446482	gars	
100337623	LOC100337623	
397890	eef1a1o	
447324	vps26b-a	
100192359	grk7-b	
380389	mmp2	
398975	lipg	
734804	cbr1	
443704	mrps2	
398678	rpl4-b	
100628313	hcrtr2	
431974	traf2	
734612	carnmt1	
379941	nthl1	
379625	bmp7.2	
379812	fyn	
443960	lias	
494705	LOC494705	
444213	stambp-b	
779200	nck1	
495363	cyp3a5	
493577	tuba4b	
446865	actn4	
733327	LOC733327	
100037234	ccdc12	
100036840	csnk1g3	
447608	pmm1	
443792	decr2	
380540	srprb	
734440	bmp6	
443908	psmc5	
432300	MGC80262	
398706	rfc4	
399381	csnk1e	
443936	ncbp1-a	
444406	rpl37	
378563	cckar	
379223	eftud2	
100037007	sgpl1	
446523	cltb	
100158362	pi4k2a	
443780	gtf2i	
444281	chst10	
493576	hmmr	
379895	gstk1	
397692	plcb3	
379505	MGC64309	
446405	vps26b-b	
394400	dcps	
432288	pex16	
379991	map2k1	
379499	pnp	
399279	psma2	
779407	lpar4	
735200	MGC131356	
734569	sh3gl2	
399339	shroom1	
446640	ilk	
399376	rps6ka3	
398652	rpl18-b	
379616	atp5j	
447767	MGC84250	
398967	pklr	
432242	glce	
394278	rxrb-a	
447589	rab11a	
394389	lig4	
443786	xrcc4	
431979	MGC82327	
444499	mdm2	
735228	acox1	
399313	tuba1b	
100158352	figf	
445877	vtn	
503669	ahcy-a	
379546	MGC68952	
432317	mthfd2	
380589	alpl	
494643	LOC494643	
444569	coasy	
431796	MGC84496	
495446	pafah1b2	
735148	stx8	
444164	entpd1	
399246	gosr1	
494702	LOC494702	
734756	rps15a	
431951	man2c1	
380395	dlst	
735190	fdps	
495239	galns	
444526	pop4	
100126629	sephs2	
373664	gja1	
380461	mg:bb02e05	
399003	snx5	
397696	limk1	
447346	gmppb-a	
779384	rab31	
399441	wnt11b	
398852	atp6v1f-b	
398516	pabpn1l-a	
734509	MGC114789	
100190780	smo	
100037141	LOC100037141	
380316	homer3	
733319	tcof1	
380034	gnai1-a	
100049773	LOC100049773	
494653	nckap1	
495277	LOC495277	
444087	taok2	
447535	ipmk	
447204	hmgcs1	
379459	atp4b	
431958	apitd1	
431934	ccng2	
444605	MGC84082	
380219	ccne2	
496214	mogat2.1	
379227	isyna1-a	
380147	gtf2e1	
380342	ednra-a	
443865	exosc9	
734915	stx4	
447528	nnt	
380376	vdac1	
444383	tp53i3	
446747	orc6	
380052	amd1	
503682	ahcy-b	
444450	dis3l	
398762	MGC68465	
779114	ube2e3-a	
494586	sdhd-a	
446568	birc2	
494996	syvn1-b	
399456	ar	
495988	rrp7a	
447260	ndc1	
495008	cpsf7	
734359	atp6v1h	
379780	adss	
494631	dpm2-b	
399438	tmsb4x	
734275	MGC98917	
379851	nr4a1	
398897	atp6v0a4	
446853	cyba	
495191	npl-b	
399379	rac3	
432320	chmp2a	
100125229	colgalt1	
399030	cxcl12	
399080	ddx6	
779230	rplp2	
447035	guk1	
378610	adcy9	
495103	pde5a	
379986	atp6v0a1	
495422	entpd4	
tRNA-Lys	-	
394283	sdc2-b	
432348	sec31b	
100101276	prkaca	
432051	MGC83164	
447196	ppp3ca	
432106	ppp3cb	
100127322	bcat2	
447240	nlgn3	
443937	isy1	
100158354	edn1-b	
100380997	mrpl4	
443979	gabarapl1	
444393	srp72	
446537	arpc5l	
398647	atp6v0c	
444674	MGC84280	
446620	psma6	
380153	gpsn2	
432100	ephx1	
399319	csnk2a1	
494647	rpe	
398903	cab39l	
373569	fgf10	
733180	pex19	
379628	tm-4	
403357	MGC68531	
735075	eif3b	
734740	stx18	
398054	hmg-1	
734308	rnf41	
414485	MGC81333	
100189578	ran	
734642	rad52	
100049739	rnf5	
447425	MGC86445	
734332	sult1e1	
496326	keap1	
431882	csnk1g1	
373802	pomc-b	
432197	srpk1	
443636	cdc5l	
373772	kit-b	
444491	hsd11b2	
443821	idh3b	
447008	rasgrp2-b	
380332	gk	
380584	psmb4	
100329133	sec61g-b	
397790	xpa	
444349	galk1	
399446	n-ras	
399111	cttn	
378699	igf1	
447186	ndufa13	
446558	mars	
779173	ntrk2-a	
407842	ncor2	
379414	rpl21	
100191027	eif3c	
447359	psmb7	
734976	hmox1	
379989	cmahp	
379844	pck1	
443867	pex1	
444764	mgst3	
446279	daxx	
100134834	lsm2	
495258	rragc	
379470	cyp46a1	
733168	pom121-a	
380546	ldhb-a	
399284	camk2a	
380442	chmp2b-a	
446401	arrb1	
379797	ube2t	
100049149	edem1	
444375	dnajb12	
tRNA-Leu-2	-	
444278	hbs1l	
398557	LOC398557	
398139	LOC398139	
447600	MGC84806	
398107	gli2	
100192358	grk7-a	
100137615	gclc	
100036966	parvg	
447259	jund	
100037174	suv39h2	
379305	ppp2r2d	
tRNA-Thr	-	
398855	MGC68455	
100036796	LOC100036796	
446727	vps36	
398106	epn2	
444125	top3a	
379481	ddit4	
380079	aldoc	
414636	apip	
446801	dcp1b	
100037039	taf11	
495076	ppp2r5e	
446340	ube2d2	
496316	LOC496316	
734906	nadk-a	
373834	fzd5	
380062	pgk1	
100037088	actg1	
733351	LOC733351	
398297	nfatc3	
444039	MGC82624	
399400	jun	
398661	ppp1r1a	
496343	rnaseh2b	
379334	srsf6	
444121	MGC80496	
101027279	LOC101027279	
380013	idh2	
399068	mknk2	
397828	porcn	
443724	ap3b1	
100192353	ibsp	
399424	pck2	
100036942	LOC100036942	
446473	pdha1-a	
447434	pdha1-b	
444142	taf6l	
495684	polr2f	
380100	ppp2r1b	
379258	cfl1-a	
495980	nudt19	
397925	aurka	
779414	mrpl16	
496329	bcas2	
100049776	ptger3	
373712	kcnma1	
444148	sdr16c5	
496254	gpx7	
399202	pik3r1-a	
380530	hmgb1	
380155	ckmt1b-a	
398943	gnpda1	
444627	cxcl14	
734326	MGC84997	
444001	snx12	
444497	mccc1	
379410	tnnc1	
398392	cav1-b	
444716	tnfrsf11b	
379829	ap3s1	
380108	arpc1b-a	
446361	mpst	
403372	pabpn1l-b	
444212	lypla1	
379562	mrpl18	
380451	mcm2	
446667	cstf3	
779367	nit2	
444105	rhobtb1	
779405	clta-a	
444321	aldh1l1	
379569	MGC69098	
398295	nlk.2	
431995	rdh10-b	
398209	cla	
100036813	slc2a14	
16S_rRNA	-	
407841	eps15l1	
397897	nr3c1-b	
444744	MGC84775	
432005	ywhag-b	
504192	max-b	
735229	ykt6-b	
494701	psenen	
447255	gabra2	
414727	cwc15-a	
443881	blvrb	
399046	polr3k	
495840	cat.1	
379216	ckmt1b-b	
432332	lta4h	
447644	il5ra	
443998	prkab1	
444507	pias3	
446602	MGC81773	
373808	mhc1a-a	
735106	plpp1	
734782	uba3	
380122	klf2	
380272	hccs-a	
380127	psmb1	
100037216	hibch	
496154	parp3	
379237	arf6	
494713	idh1	
414720	MGC82276	
399192	fzd4	
100192360	cxcr4-a	
379691	rhog	
734898	ggt1	
100037102	cox6a2	
379942	uqcrfs1	
380559	ubc	
379593	MGC68573	
414657	sil1	
444991	foxo1	
734818	hsd3b1	
397711	LOC397711	
379947	got2	
494988	lamb2	
399450	atp4a	
399320	csnk2b	
100049104	ggps1	
398968	polr2e	
100037140	LOC100037140	
779429	taf9b	
447458	rpp40	
496236	nsdhl	
399254	itpr1	
100036806	edn1-a	
734721	upf2	
414571	dhx15	
414484	chmp6-b	
414451	ube4a	
446487	cul3-a	
447168	ndufa3	
379764	creb1	
399322	bmp4-b	
446815	MGC80567	
379604	acad8	
735208	MGC130869	
446384	chrna5	
733148	riok1	
379883	rap1b	
447026	sc5d	
447640	ahcyl1	
734827	npl-a	
399139	smug1	
399431	rrm1	
447149	esd	
447138	polr2d	
734187	entpd6	
414519	ldlrap1-b	
734343	tmem55a	
379387	dtx2	
779383	mboat2	
373632	trhr2	
495005	dis3	
378669	casp1-b	
447745	MGC83272	
379421	apoa1	
373631	trhr	
398271	vangl2-a	
399289	cpeb1-a	
446642	MGC82526	
399327	psmc2	
403388	cdc6	
398529	utp14a	
446863	soat1	
379572	ndufs5	
380391	dgat2l1-a	
447465	usp1	
379748	tuba1a-b	
496083	pigf	
378695	ins-b	
380441	ctnnb1-a	
446643	ppp1r3c	
398705	gtf2a1l	
379416	rhoa-a	
379078	exosc8	
380223	paip1	
444562	pde4b	
398050	fxr1-a	
446845	atp6v1d	
101243548	xcxcra	
443970	sstr2	
100158453	myh1	
446922	LOC446922	
446505	ctss-b	
779198	MGC130673	
379982	ube2k	
100137625	tnf	
443609	ap1s3	
373647	src-a	
398060	cer1	
379419	rps24	
379270	tab3-b	
380235	got1	
444635	fgf12	
447223	dnajc5g	
446519	gxylt2	
380187	slc25a5	
414506	urod	
447327	asah1	
100101309	galnt16	
100505438	LOC100505438	
379393	cpt1a	
446318	rpl19-b	
379969	gtf2h1	
494592	ube2e1	
399105	fgf20	
734749	gla	
379123	srd5a3	
100037127	vcan	
735078	atp6v0e2	
495474	LOC495474	
398298	limk2	
380561	pla2g4a	
100037051	phgdh	
100101275	fbxo43	
495419	LOC495419	
380526	rpl34	
446881	smap1	
779382	psmc6	
100037064	LOC100037064	
397905	impa1	
100037029	ube2s-a	
398518	tnnt2	
734914	trnt1	
432263	nudt5	
414588	psmd2	
734700	MGC116545	
379906	sip	
495047	ctps1	
780741	LOC780741	
494663	pias4	
496308	mllt4	
431847	acta2	
414717	cox6b1-a	
733177	b3gat2	
447328	hgd	
446909	polh	
446387	polk	
496104	pde3b	
397762	ncam1-b	
100037099	ido1	
443870	mgat4b	
398322	ltbp1	
398579	hes4-a	
399458	grb2-a	
398833	hykk	
431990	dnajc10	
735170	MGC130893	
734855	mrpl21	
373794	mitf-a	
398623	aldob	
398200	pola1	
101243547	xcxcr5	
447593	MGC84466	
100037033	hspa1b	
373572	ctse-a	
100653493	LOC100653493	
380271	farsb	
397931	tuba3d	
398658	tcf7	
446489	ist1	
398876	MGC68580	
734244	MGC83566	
443818	cox5a	
397877	ets2-b	
403383	ube2s.2	
380565	sqrdl-b	
444660	perp	
779225	mapkapk3	
444236	rps9	
399347	fgfr3	
734599	MGC115598	
379561	hla-a	
446283	gnptg	
399051	inpp5d	
446471	bet1l	
444291	ggt1-b	
398925	stk4	
447049	arfgap1	
496028	pip4k2c	
379497	hsd11b1	
379290	g6pc	
100337595	actg1-b	
497268	abca4	
414558	MGC82279	
379537	aplnr-b	
100137627	ptgfr	
447319	plpp3	
380586	prpf19	
373838	gcgr	
443816	MGC78980	
100127270	alpi.2	
444119	tgs1	
444285	psmd14	
446669	acadl	
379038	mgat1	
380017	rps3a-a	
379840	b52	
495254	srsf9	
443589	prpf3	
735239	use1	
495942	exosc4	
380182	smc1a	
398324	stat1	
495275	bhmt	
494673	cth	
446786	pik3r2	
379527	tm7sf2	
735063	MGC75753-a	
394391	map2k7	
373732	foxg1	
378587	fgf4-b	
443556	boc	
379747	hsd17b12-b	
379798	scarb2	
100158384	kmt5a	
379056	rrm2b	
380053	mnat1	
398371	psmd2	
100036872	LOC100036872	
100337596	fut4	
444555	lsm7	
379440	snai2-a	
379447	id3-b	
414536	MGC81201	
399324	snrpc	
432312	prpf38a	
379608	ywhaz-b	
399448	pkm	
443996	snrpe	
379091	ethe1	
431829	cblb-b	
779240	cdkn2b	
398838	inpp1	
496328	phkg2	
379990	flot2	
397774	rps7	
373551	met	
414526	MGC81311	
495424	ube2j2	
443886	MGC80122	
397923	orc4	
734532	fbxo5-b	
379282	dstn	
380406	rab5c	
tRNA-Leu-1	-	
373722	lrp5	
444535	acot12	
734640	cldn4	
100137700	sycp3	
100126614	LOC100126614	
446295	gdf5	
399436	vti1a	
447570	MGC84284	
379250	rasgrp2-a	
380121	stam2	
734895	ndufs2	
779432	kmt5c	
379939	sdhb	
394353	rela	
734816	MGC131201	
443898	ncbp1-b	
443922	crat.2	
443784	spopl	
379708	itgb2-b	
414458	impad1	
379279	rcl1	
394365	orc2	
380499	ubqln4	
379065	MGC52759	
380129	col6a1	
373656	cyp19a1	
444031	cox6c	
379554	gzma	
100049091	ube2j1	
446584	srsf7	
100036815	il-8	
397796	xdrp1	
398507	rad23b	
100158367	glb1l	
379151	MGC53782	
397874	bmp4-a	
380306	hnmt-b	
447031	prkca	
379132	cldn1	
101027265	LOC101027265	
379239	edc4	
444221	prkch	
380512	atp12a-a	
444548	MGC83388	
494704	LOC494704	
432000	pfkfb4	
398731	eif6	
379075	ube2s-b	
380599	sec22b-a	
494775	stambp-a	
397922	wipf2	
398017	wee2	
447506	g6pc2	
414719	rps18	
399013	inmt	
380539	degs3	
399024	papola	
398946	MGC68518	
432210	stk3	
398104	zfp36l2.1	
100049125	LOC100049125	
398047	shh	
495520	LOC495520	
735126	rab11fip4l	
399001	mhc2a	
398045	chrd	
734993	MGC130950	
379299	b4galnt1	
496322	tnfsf11	
397757	ldlr-a	
398952	MGC68479	
779107	rpl18a	
414725	MGC81124	
398521	MGC52894	
444283	ddost	
397733	atpb-3	
380435	srsf2	
431962	asap2	
446599	mapk7	
444538	hao2	
380281	rps6-a	
414540	MGC81163	
734854	zmat3	
779375	crls1	
398156	LOC398156	
398608	tbl1xr1-a	
379163	agk	
444589	ggh	
446486	cnot10-a	
444713	MGC84462	
779325	anapc5	
398597	b3gat3	
380134	sec13	
398112	polg2	
432072	MGC83487	
447358	rcvrn.2-a	
734371	eif3e-b	
431849	alg8	
380035	p2ry4	
397789	camk2b	
100505435	LOC100505435	
380226	ube2r2	
397937	rpa1	
398129	p75NTRa	
431865	exosc10	
100036795	LOC100036795	
444594	MGC84053	
446807	pola2	
100037194	ecsit	
380547	cel	
tRNA-Tyr	-	
397773	hnrnpa3	
398153	ghr	
398387	birc7-a	
444697	uggt1	
443800	mrpl17	
446591	cldn6.1	
394311	fen1-b	
100316923	rev3l	
373580	crhr1.2	
432324	apex1	
100329211	fancc	
447224	cldn3	
444723	ptgds-a	
496224	uckl1	
379922	rangap1-a	
495215	gbe1	
496060	fabp7	
443712	LOC443712	
100337563	cdc25c1	
399216	sod2	
432347	MGC82264	
398321	gstp1	
733388	alg11	
398173	rnmt	
444677	paics.1	
495476	anpep	
734364	alyref	
447131	myl2	
398097	axin1	
495364	mrpl12	
398824	MGC68700	
414679	lsm8	
379055	cdc42	
447774	uts2r	
443988	ppm1d	
100301953	LOC100301953	
444649	pcyt2	
495970	rec8	
447486	MGC81873	
446636	riok2-a	
734970	snw1	
446622	alg2	
447107	hspb1	
443756	atg5	
380097	hhip	
446627	MGC82416	
399459	map3k7	
100037142	LOC100037142	
399116	pole2	
100126611	cul5	
379326	rhoc	
398913	vps37b	
496056	atf6	
447494	ccna1	
724076	bid	
100037114	LOC100037114	
379711	g6pd	
444446	pi4kb	
398159	e2f3	
447298	mpv17l	
447254	pigs	
495065	edc3	
443813	MGC78940	
379397	atp5f1	
379740	bud31	
495064	rad50	
444710	ctnna2	
398299	eif1b	
735046	suox	
100036963	sirt1	
397857	c-raf	
101027262	LOC101027262	
380373	cxcr4-b	
373659	rgn	
734319	anapc10	
398890	polr2b	
373620	otc	
100137651	impa2	
100037195	mccc2	
398013	atp6ap1.2	
444533	gpt2	
399140	exo1	
734491	MGC114621	
734644	bak1	
399315	myc	
443558	sae1	
100158355	hspbp1	
447211	MGC81930	
399092	smc3	
380169	cyb5r3	
398847	ppp2r3c	
446433	pank3	
734753	MGC130886	
399439	psmb8	
379788	calr	
397813	hes1-a	
2642088	COX1	
403362	MGC69056	
379404	MGC53060	
399236	impdh2	
380175	gfpt2	
379595	rbm8a-b	
399104	tnnc1	
379724	ywhag-a	
398994	napsa	
394371	ets1	
399356	gpc4	
446641	mthfd2	
398025	tab1	
379863	rps6-b	
398800	dgat2	
496355	chst12	
398889	cars2	
734911	wfs1	
100036831	LOC100036831	
378538	dhh-a	
446493	MGC79134	
414672	rpl31	
443885	atg3	
380355	sfrp2	
734890	faxdc2	
379994	polr3a	
380262	dusp1	
100036941	galm	
398962	capza1	
394290	cdh3-a	
446978	cndp2a	
432038	MGC80045	
444186	MGC80700	
100126623	LOC100126623	
447014	vimp	
100036841	pip4k2a	
100037086	LOC100037086	
379801	vps4b	
443592	naga-b	
399190	fzd3	
446571	tsg101	
446652	enpp6	
379866	cav3.2	
447173	cox6a1-b	
446307	vps35	
495412	bcl6	
100101298	dnm2	
380444	eif2s1	
387605	fzd10-b	
446370	parp2	
447129	rpl32	
495166	ltc4s.2	
380479	cars	
380381	hnrnpa1	
398941	insrr	
379058	MGC52685	
399353	tob2	
378690	fabp2-a	
399227	gpd1	
394339	ppp2r1a-b	
432325	polr3e	
446875	MGC80885	
734715	aldh16a1	
398998	haao	
399026	ddb1	
447241	atg4d	
734945	rhog.2	
495060	LOC495060	
414644	rnaseh1-b	
414477	MGC78908	
398310	ackr3	
380008	ssr3-a	
398854	MGC68464	
379822	rpl13a	
379086	MGC52934	
379908	tra2a	
495428	fbxo6	
443560	tap2	
444170	MGC80644	
379924	ak2	
100294517	gria4	
380227	rab5a	
100127268	LOC100127268	
447468	pvrl2	
399401	kif3a	
397895	gsn	
398853	psmc4	
495290	prkaa1	
494824	retsat	
398149	cgn	
447742	lamp2	
432262	MGC83501	
397793	hnrnpc	
734192	oprl1	
494683	bcat1	
373637	bax	
431967	agap1	
100036801	xab2	
399215	ppp3r1	
398702	LOC398702	
379198	arg2-a	
444799	acsm3	
