Dsec_GM24381
Dsec_GM17296
Dsec_GM16217
Dsec_GM26007
Dsec_GM23647
Dsec_GM11245
Dsec_GM26451
Dsec_GM23697
Dsec_GM17936
Dsec_GM24119
Dsec_GM10539
Dsec_GM24391
Dsec_GM17878
Dsec_GM16218
Dsec_GM23629
Dsec_GM12687
Dsec_GM16858
Dsec_GM14500
Dsec_GM27724
Dsec_GM18974
Dsec_GM20977
Dsec_GM20432
Dsec_GM18524
Dsec_GM14587
Dsec_GM14681
Dsec_GM10163
Dsec_GM10576
Dsec_GM18405
Dsec_GM14106
Dsec_GM17787
Dsec_GM14951
Dsec_GM22203
Dsec_GM21620
Dsec_GM12148
Dsec_GM12423
Dsec_GM22807
Dsec_GM21146
Dsec_GM11008
Dsec_GM21859
Dsec_GM21447
Dsec_GM18347
Dsec_GM14698
Dsec_GM18037
Dsec_GM16734
Dsec_GM26087
Dsec_GM12087
Dsec_GM18674
Dsec_GM15497
Dsec_GM13389
Dsec_GM26268
Dsec_GM21560
Dsec_GM25056
Dsec_GM21504
Dsec_GM18195
Dsec_GM15654
Dsec_GM13079
Dsec_GM18987
Dsec_GM13086
Dsec_GM26425
Dsec_GM21947
Dsec_GM22592
Dsec_GM23939
Dsec_GM21690
Dsec_GM14174
Dsec_GM24450
Dsec_GM26274
Dsec_GM25584
Dsec_GM14071
Dsec_GM20441
Dsec_GM20762
Dsec_GM24366
Dsec_GM11088
Dsec_GM23237
Dsec_GM15082
Dsec_GM24019
Dsec_GM22155
Dsec_GM12440
Dsec_GM17788
Dsec_GM24015
Dsec_GM14892
Dsec_GM26236
Dsec_GM18263
Dsec_GM12376
Dsec_GM27707
Dsec_GM25567
Dsec_GM20571
Dsec_GM16920
Dsec_GM24314
Dsec_GM18798
Dsec_GM11560
Dsec_GM23827
Dsec_GM20714
Dsec_GM10226
Dsec_GM22493
Dsec_GM12850
Dsec_GM15260
Dsec_GM18935
Dsec_GM19862
Dsec_GM25728
Dsec_GM21509
Dsec_GM19613
Dsec_GM26418
Dsec_GM10596
Dsec_GM18289
Dsec_GM24585
Dsec_GM19841
Dsec_GM10234
Dsec_GM15929
Dsec_GM20249
Dsec_GM21720
Dsec_GM15341
Dsec_GM22772
Dsec_GM24713
Dsec_GM20012
Dsec_GM21055
Dsec_GM11961
Dsec_GM18788
Dsec_GM17133
Dsec_GM12094
Dsec_GM14653
Dsec_GM21940
Dsec_GM26391
Dsec_GM20395
Dsec_GM20485
Dsec_GM14051
Dsec_GM23086
Dsec_GM14706
Dsec_GM25211
Dsec_GM26640
Dsec_GM24754
l-rRNA
Dsec_GM17218
Dsec_GM24031
Dsec_GM11443
Dsec_GM15161
Dsec_GM12340
Dsec_GM21118
Dsec_GM22219
Dsec_GM14835
Dsec_GM11962
Dsec_GM22270
Dsec_GM10707
Dsec_GM20229
Dsec_GM26370
Dsec_GM23695
Dsec_GM12023
Dsec_GM21946
Dsec_GM16075
Dsec_GM20634
Dsec_GM13871
Dsec_GM25814
Dsec_GM16249
Dsec_GM26278
Dsec_GM23235
Dsec_GM15578
Dsec_GM21558
Dsec_GM17515
Dsec_GM21875
Dsec_GM19217
Dsec_GM23331
Dsec_GM21886
Dsec_GM11852
Dsec_GM24498
Dsec_GM25562
Dsec_GM24753
Dsec_GM24020
Dsec_GM11531
Dsec_GM22401
Dsec_GM18175
Dsec_GM11755
Dsec_GM22762
Dsec_GM16072
Dsec_GM11002
Dsec_GM17754
tRNA-Ala
Dsec_GM23419
Dsec_GM23523
Dsec_GM19971
Dsec_GM20794
Dsec_GM12018
Dsec_GM17196
Dsec_GM11407
Dsec_GM20915
Dsec_GM18298
Dsec_GM16504
Dsec_GM17901
Dsec_GM20056
Dsec_GM16799
Dsec_GM23729
Dsec_GM26252
Dsec_GM25349
Dsec_GM26190
Dsec_GM24960
Dsec_GM24850
Dsec_GM17212
tRNA-Leu-1
Dsec_GM14186
Dsec_GM20102
Dsec_GM12534
Dsec_GM11265
Dsec_GM12448
Dsec_GM14251
Dsec_GM18067
Dsec_GM20208
Dsec_GM25845
Dsec_GM16530
Dsec_GM26763
Dsec_GM15596
Dsec_GM10160
Dsec_GM16947
Dsec_GM24152
Dsec_GM26117
Dsec_GM10803
Dsec_GM13492
Dsec_GM21428
Dsec_GM22296
Dsec_GM11699
Dsec_GM20023
Dsec_GM20543
Dsec_GM12455
Dsec_GM25907
Dsec_GM13963
Dsec_GM13122
Dsec_GM26421
Dsec_GM14052
Dsec_GM21806
Dsec_GM19419
Dsec_GM17073
Dsec_GM10983
Dsec_GM25516
Dsec_GM10653
Dsec_GM20797
Dsec_GM26649
Dsec_GM17570
Dsec_GM12255
Dsec_GM12792
Dsec_GM17645
Dsec_GM23674
Dsec_GM23984
Dsec_GM14011
Dsec_GM17514
Dsec_GM23182
Dsec_GM23272
Dsec_GM11156
tRNA-Asn
Dsec_GM11796
Dsec_GM12988
Dsec_GM22785
Dsec_GM23454
Dsec_GM24491
Dsec_GM19571
Dsec_GM18475
Dsec_GM14598
Dsec_GM24629
Dsec_GM26123
Dsec_GM13930
Dsec_GM10907
Dsec_GM11599
Dsec_GM17635
Dsec_GM10560
Dsec_GM20205
Dsec_GM17736
Dsec_GM24997
Dsec_GM20443
Dsec_GM20431
Dsec_GM17054
Dsec_GM23095
Dsec_GM24334
Dsec_GM19231
Dsec_GM11535
Dsec_GM15895
Dsec_GM24985
Dsec_GM21711
Dsec_GM26730
Dsec_GM22821
Dsec_GM23508
Dsec_GM24921
Dsec_GM24463
Dsec_GM17964
Dsec_GM24014
Dsec_GM19125
Dsec_GM19819
Dsec_GM16820
Dsec_GM20768
Dsec_GM10722
Dsec_GM24018
Dsec_GM25920
Dsec_GM16553
Dsec_GM20146
Dsec_GM22925
Dsec_GM16296
Dsec_GM11826
Dsec_GM14360
Dsec_GM17084
Dsec_GM17785
Dsec_GM22744
Dsec_GM13783
Dsec_GM19685
Dsec_GM15521
Dsec_GM20655
Dsec_GM24480
Dsec_GM23175
Dsec_GM13385
ATP6
Dsec_GM14309
Dsec_GM24349
Dsec_GM16707
Dsec_GM23578
Dsec_GM17932
Dsec_GM25760
Dsec_GM20071
Dsec_GM14019
Dsec_GM20871
Dsec_GM23630
Dsec_GM12493
Dsec_GM24613
Dsec_GM20379
Dsec_GM11208
Dsec_GM15000
Dsec_GM26083
Dsec_GM10643
Dsec_GM15830
Dsec_GM12862
Dsec_GM10828
Dsec_GM24407
Dsec_GM12110
Dsec_GM21569
Dsec_GM12705
Dsec_GM19103
Dsec_GM13015
Dsec_GM26063
Dsec_GM23012
Dsec_GM24878
Dsec_GM26120
Dsec_GM14945
Dsec_GM26556
Dsec_GM17941
COX2
Dsec_GM21672
Dsec_GM22960
Dsec_GM17209
tRNA-Thr
Dsec_GM21182
Dsec_GM11965
Dsec_GM10274
Dsec_GM20483
Dsec_GM25502
Dsec_GM20556
Dsec_GM15679
Dsec_GM23512
Dsec_GM12171
Dsec_GM13843
Dsec_GM25976
Dsec_GM23542
Dsec_GM18176
Dsec_GM12324
Dsec_GM11406
Dsec_GM15538
Dsec_GM20673
Dsec_GM12672
Dsec_GM18492
Dsec_GM21858
Dsec_GM21882
Dsec_GM21793
Dsec_GM25175
Dsec_GM18365
Dsec_GM20852
Dsec_GM11518
Dsec_GM15023
Dsec_GM11361
Dsec_GM22836
Dsec_GM19492
Dsec_GM26122
Dsec_GM25390
Dsec_GM14129
Dsec_GM11941
Dsec_GM18147
Dsec_GM22247
Dsec_GM15127
Dsec_GM23449
Dsec_GM12026
Dsec_GM24829
Dsec_GM12020
Dsec_GM24468
Dsec_GM15756
Dsec_GM19695
Dsec_GM12765
Dsec_GM17556
Dsec_GM23801
Dsec_GM12749
Dsec_GM15529
Dsec_GM12823
Dsec_GM21084
Dsec_GM20066
Dsec_GM13448
Dsec_GM21623
Dsec_GM26045
Dsec_GM11553
Dsec_GM23677
Dsec_GM17295
Dsec_GM26188
Dsec_GM19603
Dsec_GM25070
Dsec_GM16687
Dsec_GM24327
Dsec_GM19945
Dsec_GM23515
Dsec_GM17755
Dsec_GM18072
Dsec_GM23309
Dsec_GM11114
Dsec_GM22598
Dsec_GM12650
Dsec_GM19051
Dsec_GM12694
Dsec_GM20026
Dsec_GM24106
Dsec_GM13945
Dsec_GM24223
Dsec_GM17599
Dsec_GM25759
Dsec_GM21423
Dsec_GM23346
Dsec_GM22781
Dsec_GM24365
Dsec_GM16128
Dsec_GM18802
Dsec_GM17022
Dsec_GM24720
Dsec_GM14117
Dsec_GM24367
Dsec_GM23905
Dsec_GM25644
Dsec_GM23670
Dsec_GM23800
Dsec_GM22215
Dsec_GM16141
Dsec_GM20276
Dsec_GM11608
Dsec_GM22397
Dsec_GM13455
Dsec_GM21143
Dsec_GM25186
Dsec_GM25120
Dsec_GM22140
Dsec_GM24835
Dsec_GM20107
Dsec_GM21009
Dsec_GM24668
Dsec_GM23579
Dsec_GM15172
Dsec_GM24212
Dsec_GM14369
Dsec_GM14221
Dsec_GM16259
Dsec_GM27708
Dsec_GM22996
Dsec_GM14981
Dsec_GM15792
Dsec_GM24486
Dsec_GM10200
Dsec_GM22865
Dsec_GM18685
Dsec_GM16262
Dsec_GM20403
Dsec_GM23830
Dsec_GM11378
Dsec_GM16144
Dsec_GM15447
Dsec_GM23833
Dsec_GM10991
Dsec_GM16602
Dsec_GM11103
Dsec_GM15332
Dsec_GM14160
Dsec_GM16932
Dsec_GM22153
Dsec_GM24166
Dsec_GM18870
Dsec_GM17663
Dsec_GM25286
Dsec_GM16067
Dsec_GM24833
Dsec_GM21770
Dsec_GM12249
Dsec_GM18275
ND5
Dsec_GM11065
Dsec_GM22124
Dsec_GM23589
Dsec_GM23103
Dsec_GM20345
Dsec_GM15915
Dsec_GM15951
Dsec_GM17354
Dsec_GM13227
Dsec_GM13435
Dsec_GM13341
Dsec_GM12771
Dsec_GM17014
Dsec_GM21142
Dsec_GM17584
Dsec_GM22410
Dsec_GM20386
Dsec_GM25177
Dsec_GM26173
Dsec_GM25098
Dsec_GM26483
Dsec_GM12166
Dsec_GM11141
Dsec_GM19300
Dsec_GM18233
Dsec_GM25452
Dsec_GM26298
Dsec_GM10259
Dsec_GM22601
Dsec_GM12852
Dsec_GM21196
Dsec_GM20501
Dsec_GM16261
Dsec_GM13330
Dsec_GM17934
Dsec_GM22520
Dsec_GM12928
Dsec_GM16679
Dsec_GM15662
Dsec_GM16190
Dsec_GM20728
Dsec_GM12869
Dsec_GM22782
Dsec_GM25983
Dsec_GM20978
Dsec_GM25024
Dsec_GM14028
Dsec_GM17207
Dsec_GM20999
Dsec_GM15506
Dsec_GM23239
Dsec_GM12769
Dsec_GM26350
Dsec_GM23268
Dsec_GM10594
Dsec_GM12401
Dsec_GM16455
Dsec_GM16838
Dsec_GM12351
Dsec_GM21064
Dsec_GM10303
Dsec_GM12919
Dsec_GM23267
Dsec_GM23160
Dsec_GM21645
Dsec_GM10813
Dsec_GM13451
Dsec_GM20573
Dsec_GM17967
Dsec_GM15909
Dsec_GM18371
Dsec_GM22602
Dsec_GM14324
Dsec_GM11120
Dsec_GM26165
Dsec_GM20337
tRNA-Pro
Dsec_GM10771
Dsec_GM15254
Dsec_GM20750
Dsec_GM26348
Dsec_GM12146
Dsec_GM13465
Dsec_GM16385
Dsec_GM15813
Dsec_GM12089
Dsec_GM16622
Dsec_GM25816
Dsec_GM23891
Dsec_GM13781
Dsec_GM11517
Dsec_GM21340
Dsec_GM14524
Dsec_GM17056
Dsec_GM10328
Dsec_GM24372
Dsec_GM18319
Dsec_GM15394
Dsec_GM17356
Dsec_GM11672
Dsec_GM15229
Dsec_GM16844
Dsec_GM11686
Dsec_GM11628
Dsec_GM17197
Dsec_GM22980
Dsec_GM26760
Dsec_GM23959
Dsec_GM12683
Dsec_GM14788
Dsec_GM24728
Dsec_GM14657
Dsec_GM18211
Dsec_GM11892
Dsec_GM12253
Dsec_GM23981
Dsec_GM12129
Dsec_GM13647
Dsec_GM12553
Dsec_GM13229
Dsec_GM22205
Dsec_GM22073
Dsec_GM16362
Dsec_GM24930
Dsec_GM11718
Dsec_GM14350
Dsec_GM18427
Dsec_GM21894
Dsec_GM22632
Dsec_GM21624
Dsec_GM23771
Dsec_GM22851
Dsec_GM25850
Dsec_GM13022
Dsec_GM25893
Dsec_GM17595
Dsec_GM16136
Dsec_GM13010
Dsec_GM14702
Dsec_GM18234
Dsec_GM18684
Dsec_GM24382
Dsec_GM15542
Dsec_GM25147
Dsec_GM24646
Dsec_GM14232
Dsec_GM13365
Dsec_GM18146
Dsec_GM22705
Dsec_GM18615
Dsec_GM25563
Dsec_GM11675
Dsec_GM20444
Dsec_GM10665
Dsec_GM13678
Dsec_GM20995
Dsec_GM26170
Dsec_GM19082
Dsec_GM17419
Dsec_GM13547
Dsec_GM18614
Dsec_GM24312
Dsec_GM22995
Dsec_GM14641
Dsec_GM25488
Dsec_GM25104
Dsec_GM26002
Dsec_GM25600
Dsec_GM12008
Dsec_GM22723
Dsec_GM11194
Dsec_GM25680
Dsec_GM24678
Dsec_GM13472
Dsec_GM15599
Dsec_GM15292
Dsec_GM25183
Dsec_GM22006
Dsec_GM18352
Dsec_GM17261
Dsec_GM10046
Dsec_GM12424
Dsec_GM12918
Dsec_GM15939
Dsec_GM24310
Dsec_GM10262
Dsec_GM19788
Dsec_GM12085
Dsec_GM23427
Dsec_GM19929
Dsec_GM17795
Dsec_GM23229
Dsec_GM15037
Dsec_GM11485
Dsec_GM21933
Dsec_GM11427
Dsec_GM18077
Dsec_GM23620
Dsec_GM13808
Dsec_GM15862
Dsec_GM11621
Dsec_GM25022
Dsec_GM18106
Dsec_GM19633
Dsec_GM15568
Dsec_GM26377
Dsec_GM11429
Dsec_GM15043
Dsec_GM26183
Dsec_GM15143
Dsec_GM22133
Dsec_GM12536
Dsec_GM11750
Dsec_GM20824
Dsec_GM14762
Dsec_GM15444
Dsec_GM23141
Dsec_GM26584
Dsec_GM19182
Dsec_GM20356
Dsec_GM18088
Dsec_GM24457
Dsec_GM22029
Dsec_GM12004
Dsec_GM24810
Dsec_GM13399
Dsec_GM24084
Dsec_GM24305
Dsec_GM17118
Dsec_GM18879
Dsec_GM20932
Dsec_GM14173
Dsec_GM26292
Dsec_GM24389
Dsec_GM19110
Dsec_GM16744
Dsec_GM15826
Dsec_GM22281
Dsec_GM13939
Dsec_GM15431
Dsec_GM16718
Dsec_GM16671
Dsec_GM21782
Dsec_GM23948
Dsec_GM22081
Dsec_GM11377
Dsec_GM22977
Dsec_GM22982
Dsec_GM22093
Dsec_GM13047
Dsec_GM20424
Dsec_GM25512
Dsec_GM16798
Dsec_GM20322
tRNA-Phe
Dsec_GM16093
Dsec_GM16346
Dsec_GM11820
Dsec_GM23395
Dsec_GM22791
Dsec_GM13935
Dsec_GM23596
Dsec_GM25821
Dsec_GM15214
Dsec_GM15217
Dsec_GM12572
Dsec_GM16517
Dsec_GM15467
Dsec_GM11483
Dsec_GM14018
Dsec_GM23475
Dsec_GM14399
Dsec_GM26264
Dsec_GM19861
Dsec_GM23054
Dsec_GM10833
Dsec_GM11558
Dsec_GM10424
Dsec_GM20220
Dsec_GM17375
Dsec_GM21350
Dsec_GM17777
Dsec_GM15602
Dsec_GM26893
Dsec_GM14883
Dsec_GM10227
Dsec_GM14888
Dsec_GM16138
Dsec_GM12565
Dsec_GM19839
Dsec_GM25831
Dsec_GM23365
Dsec_GM15227
Dsec_GM14837
Dsec_GM25257
Dsec_GM27709
Dsec_GM12281
Dsec_GM12898
Dsec_GM19803
Dsec_GM18939
Dsec_GM17255
Dsec_GM21482
Dsec_GM12358
Dsec_GM20415
Dsec_GM21410
Dsec_GM11981
Dsec_GM24000
Dsec_GM19093
Dsec_GM19155
Dsec_GM23980
Dsec_GM25757
Dsec_GM14225
Dsec_GM26287
Dsec_GM25509
Dsec_GM24945
Dsec_GM10081
Dsec_GM20355
Dsec_GM21704
Dsec_GM21877
Dsec_GM22588
Dsec_GM16378
Dsec_GM25585
Dsec_GM20519
Dsec_GM15751
Dsec_GM22526
Dsec_GM12888
Dsec_GM16442
Dsec_GM24729
Dsec_GM10827
Dsec_GM24136
Dsec_GM23533
Dsec_GM16407
Dsec_GM23394
Dsec_GM24417
Dsec_GM14652
Dsec_GM25079
Dsec_GM11233
Dsec_GM10819
Dsec_GM18927
Dsec_GM21324
Dsec_GM15374
Dsec_GM19972
Dsec_GM18672
Dsec_GM25010
Dsec_GM10688
Dsec_GM24928
Dsec_GM12795
Dsec_GM23937
Dsec_GM17862
Dsec_GM21136
Dsec_GM21710
Dsec_GM10818
Dsec_GM21742
Dsec_GM22718
Dsec_GM19021
Dsec_GM24839
Dsec_GM12056
Dsec_GM19031
Dsec_GM14195
Dsec_GM24262
Dsec_GM12157
Dsec_GM26034
Dsec_GM23187
Dsec_GM23222
Dsec_GM20439
tRNA-His
Dsec_GM23327
Dsec_GM16009
Dsec_GM14531
Dsec_GM18192
Dsec_GM25274
Dsec_GM17776
Dsec_GM11247
Dsec_GM22797
Dsec_GM17100
Dsec_GM15608
Dsec_GM20342
Dsec_GM12130
Dsec_GM25062
Dsec_GM15015
Dsec_GM23074
Dsec_GM10233
Dsec_GM17047
Dsec_GM21740
Dsec_GM12569
Dsec_GM21446
Dsec_GM16002
Dsec_GM26306
Dsec_GM11671
Dsec_GM16531
Dsec_GM21316
Dsec_GM10240
Dsec_GM14070
Dsec_GM24299
Dsec_GM23291
Dsec_GM11063
Dsec_GM20110
Dsec_GM24384
Dsec_GM26682
Dsec_GM25212
Dsec_GM17995
Dsec_GM11173
Dsec_GM16995
Dsec_GM25145
Dsec_GM12403
Dsec_GM15582
tRNA-Tyr
Dsec_GM21216
Dsec_GM23855
Dsec_GM17582
Dsec_GM21666
Dsec_GM18795
Dsec_GM22440
Dsec_GM17396
Dsec_GM23359
Dsec_GM11491
Dsec_GM19007
Dsec_GM20116
Dsec_GM26393
Dsec_GM13406
Dsec_GM23539
Dsec_GM20404
Dsec_GM26151
Dsec_GM13202
Dsec_GM15574
Dsec_GM16815
Dsec_GM22370
Dsec_GM23935
Dsec_GM15286
Dsec_GM10599
Dsec_GM18264
Dsec_GM26021
Dsec_GM13395
Dsec_GM15174
Dsec_GM18111
Dsec_GM26223
Dsec_GM18517
Dsec_GM17581
Dsec_GM16368
Dsec_GM24045
Dsec_GM11222
Dsec_GM24673
Dsec_GM26872
Dsec_GM22446
Dsec_GM24330
Dsec_GM26605
Dsec_GM22981
Dsec_GM10699
Dsec_GM22990
Dsec_GM26497
Dsec_GM15216
Dsec_GM11242
Dsec_GM25761
Dsec_GM23537
Dsec_GM11542
Dsec_GM21766
Dsec_GM15162
Dsec_GM21323
Dsec_GM11912
Dsec_GM24838
Dsec_GM18908
Dsec_GM12756
Dsec_GM24706
Dsec_GM14648
Dsec_GM16788
Dsec_GM21149
Dsec_GM10088
Dsec_GM21792
Dsec_GM20627
Dsec_GM21034
Dsec_GM20196
Dsec_GM25683
Dsec_GM23571
Dsec_GM15280
Dsec_GM18343
Dsec_GM25099
Dsec_GM13075
Dsec_GM26502
Dsec_GM22157
Dsec_GM26719
tRNA-Cys
Dsec_GM10320
Dsec_GM20171
Dsec_GM24735
Dsec_GM18667
Dsec_GM11957
Dsec_GM19799
Dsec_GM11421
Dsec_GM16085
Dsec_GM24311
Dsec_GM21011
Dsec_GM14280
Dsec_GM11355
Dsec_GM18564
Dsec_GM22578
Dsec_GM12980
Dsec_GM22268
Dsec_GM15934
Dsec_GM21407
Dsec_GM14440
Dsec_GM23992
Dsec_GM14448
Dsec_GM18354
Dsec_GM14259
Dsec_GM20399
Dsec_GM22587
Dsec_GM18588
Dsec_GM22666
Dsec_GM14449
Dsec_GM19084
Dsec_GM21281
Dsec_GM13241
Dsec_GM15629
Dsec_GM18545
Dsec_GM12768
Dsec_GM18606
Dsec_GM14789
Dsec_GM22414
Dsec_GM13811
Dsec_GM23510
Dsec_GM25505
Dsec_GM22697
Dsec_GM25047
Dsec_GM22796
Dsec_GM16759
Dsec_GM12813
Dsec_GM14954
Dsec_GM26501
Dsec_GM22909
Dsec_GM24775
Dsec_GM17887
Dsec_GM24971
Dsec_GM25565
Dsec_GM19154
Dsec_GM20209
Dsec_GM23154
Dsec_GM25510
Dsec_GM24130
Dsec_GM12144
Dsec_GM24264
Dsec_GM18102
Dsec_GM18413
Dsec_GM17895
Dsec_GM11349
Dsec_GM25894
Dsec_GM27711
Dsec_GM25865
Dsec_GM22224
Dsec_GM12839
Dsec_GM12299
Dsec_GM24094
Dsec_GM22340
Dsec_GM11217
Dsec_GM25224
Dsec_GM12203
Dsec_GM12502
Dsec_GM25553
Dsec_GM17704
Dsec_GM16662
Dsec_GM25794
Dsec_GM24318
Dsec_GM19778
Dsec_GM12140
Dsec_GM24516
Dsec_GM15517
Dsec_GM24163
Dsec_GM26131
Dsec_GM24746
Dsec_GM24162
Dsec_GM14854
Dsec_GM14115
Dsec_GM21602
Dsec_GM23104
Dsec_GM20632
Dsec_GM19101
tRNA-Lys
Dsec_GM24904
Dsec_GM10998
Dsec_GM12933
Dsec_GM12555
Dsec_GM23871
Dsec_GM15294
Dsec_GM16052
Dsec_GM22337
Dsec_GM26037
Dsec_GM16313
Dsec_GM10861
Dsec_GM23573
Dsec_GM19889
Dsec_GM19682
Dsec_GM19224
Dsec_GM22336
Dsec_GM18767
Dsec_GM20605
Dsec_GM12487
Dsec_GM14881
Dsec_GM18285
